"candidat";"vote";"DimACP1_1";"DimACP1_2";"DimACP2_1";"DimACP2_2";"Médiane";"Écart inter-quartile";"Rapport interdécile";"Écart-type";"Gini";"Rapport interdécile (log)";"inegalitesH"
"Bayrou";6,24441277625466;-0,31313056787056;1,36480322666096;5,81126660898272;-5,32569139955001;21226,5;23899;11,8;30667,11;0,46;2,46809953147162;"supérieur"
"Bayrou";5,63208049716494;1,70802130873788;3,0946936493213;5,20545264444699;-5,63913732558877;19341;20483;10;31548,01;0,4599;2,30258509299405;"supérieur"
"Bayrou";5,59401428912534;1,025995958653;2,5100130431212;5,31884148508646;-6,01053287181222;17578;19614;9,4;38930,36;0,478;2,24070968927596;"supérieur"
"Bayrou";6,67729499003538;-0,653386260371106;0,568583709646128;5,03069414728676;-3,99908387460773;23173;22986;8,3;63672,08;0,4615;2,11625551480255;"supérieur"
"Bayrou";8,6243979329617;3,00238118054238;-2,50341934268521;5,44689986802098;-7,50953076254656;25854;25354;7,6;62422,03;0,4619;2,02814824729229;"supérieur"
"Bayrou";7,22527741843187;0,332964383896009;-1,96201643892109;6,18767113117912;-3,96230622098021;29006;22312;5,1;31031,78;0,3649;1,62924053973028;"supérieur"
"Bayrou";6,99736926546955;-1,11200616399901;2,10109335058605;5,60610636708041;-4,07032244863527;17605,5;20410;9,3;18794,11;0,4266;2,23001440015921;"supérieur"
"Bayrou";7,37520680517482;1,07147302360636;-0,012044578651543;5,71610949605687;-5,19144623435218;25414;23073;7,3;52295,17;0,4347;1,98787434815435;"supérieur"
"Bayrou";6,95247004407647;-0,65014689728783;1,90983151408721;4,69987080754411;-4,0652837082392;22504;19230;6,6;30062,56;0,3997;1,88706964903238;"supérieur"
"Bayrou";8,42447469648024;6,28620529649479;-1,64563234814729;5,33660231704394;-7,73603523217436;20353;20167;7,2;42211,43;0,4145;1,97408102602201;"supérieur"
"Bayrou";8,61133307660154;4,71014994877358;-2,76617307052352;6,17031254136338;-7,02644531588617;26038;17860;4,2;21182,13;0,3203;1,43508452528932;"inférieur"
"Bayrou";7,18327527414308;-2,37647227223537;1,03469694977009;2,44215411463996;-0,4284967599102;20972;16129;4,5;18144,34;0,3357;1,50407739677627;"inférieur"
"Bayrou";7,79667226541126;0,718500240666309;-0,227885795801608;4,01312669912295;-3,53130655611907;23722;17916;4,5;25943,86;0,3483;1,50407739677627;"inférieur"
"Bayrou";6,32521688074043;0,109463284999081;-1,33752362758555;1,38207403294035;0,333545690997012;16312;16302;7,9;11502,16;0,3653;2,06686275947298;"supérieur"
"Bayrou";7,73473566899337;-2,11952443949285;1,03121654952156;4,48557865846694;-1,92332771899965;22845;17370;4,7;35665,42;0,3675;1,54756250871601;"supérieur"
"Bayrou";10,6127914092376;-0,730663157090522;-2,58114644603993;6,64658559321539;-3,13537598369656;30869;23301;4,6;33800,07;0,3614;1,52605630349505;"supérieur"
"Bayrou";7,08553049758769;-0,440274252718726;-0,884416643037594;5,12451863489725;-2,80216474975084;23467;17448;4,6;19092,32;0,3346;1,52605630349505;"inférieur"
"Bayrou";7,85402881294412;-0,179939300915761;0,352475263234418;1,37992027255384;-1,82430524075532;17356,5;19324;10,5;28575,3;0,4589;2,35137525716348;"supérieur"
"Bayrou";8,30121579961885;-0,598797812109363;-3,08621773100391;6,44213640090298;-4,04047798014379;29804;32409;7,3;77400,29;0,4581;1,98787434815435;"supérieur"
"Bayrou";5,94104223923276;3,21483253699837;1,7447824550392;-5,05872923989543;-2,88607432921471;10372;13038;27,4;21633,16;0,5443;3,31054301339402;"supérieur"
"Bayrou";5,09610975002196;-1,76535089084437;0,0803508273203199;2,77910558620041;-0,752648887090987;22308;16504;4,7;16637,32;0,3237;1,54756250871601;"inférieur"
"Bayrou";9,55400309059238;-2,96785207222956;-0,885962384279091;6,46651876699362;-1,74089379595689;27421;20981;4,9;24361,94;0,3452;1,58923520511658;"inférieur"
"Bayrou";6,64274993160386;0,0607436123889263;-0,47005877920129;1,73304802682324;0,151302555326771;21883;22554,5;8,5;23410,79;0,4046;2,14006616349627;"supérieur"
"Bayrou";8,60540854186602;-1,68849034803646;-2,17038842875594;6,47869110298997;-1,79427234154799;27360;22066;5;31686,58;0,3762;1,6094379124341;"supérieur"
"Bayrou";8,05798972195326;-3,40402965416197;-1,15235438439066;5,52358574488164;-1,22178085759217;26944;21368;5,2;24064,77;0,3503;1,64865862558738;"inférieur"
"Bayrou";4,62697660273687;2,81141505906121;2,41879527559606;-2,55921537477455;0,266344648789539;13806;12157;7,3;8950,47;0,3445;1,98787434815435;"inférieur"
"Bayrou";3,108669745484;6,99440714783004;0,0938150920201408;-4,74732573890679;-1,48357848812119;12047;10795;6,5;7630,83;0,3354;1,87180217690159;"inférieur"
"Bayrou";5,17432236198587;0,871582799180149;4,17508107230916;-0,778290880729631;-0,493181524196536;13769;12588;8,4;9865,02;0,3592;2,12823170584927;"inférieur"
"Bayrou";4,7091221959186;1,54059837786393;-0,702454446406528;-1,23717700181246;0,738262338666096;16008;12371;5,1;11455,82;0,3329;1,62924053973028;"inférieur"
"Bayrou";8,42544422731241;-2,72695920968291;0,739320283484494;4,53414230687765;-0,612774107144161;22940;20359;6,1;17417,38;0,3452;1,80828877117927;"inférieur"
"Bayrou";5,21098642140278;1,17105963882143;2,01328625963963;-1,91656584862172;-0,212843309478585;13345;14031;12;14295,06;0,4289;2,484906649788;"supérieur"
"Bayrou";5,19064908245751;1,80565983117473;1,6021156255889;-2,23335991920586;-0,945397990047463;17579;15324;7,2;11946,45;0,351;1,97408102602201;"inférieur"
"Bayrou";6,72493678569595;-0,968989414730417;-0,0985177509983177;1,69099068188038;0,42011484416557;21358;13319;3,8;11396,57;0,274;1,33500106673234;"inférieur"
"Bayrou";4,28931757510587;0,699585012393405;1,46361496890304;-1,17969565994652;-0,0588254605904958;14468;11737;5,5;9643,87;0,3322;1,70474809223843;"inférieur"
"Bayrou";3,70731359349552;-0,0216035251861698;3,17605913125235;-3,33452019737681;1,95102083879094;11137,5;11311;8,5;8502,78;0,3776;2,14006616349627;"supérieur"
"Bayrou";2,88198584241253;3,60150235411041;1,43151126248233;-4,44614184546121;-1,18107119908208;11303;11272;13,7;8801,42;0,3823;2,61739583283408;"supérieur"
"Bayrou";3,52588812775717;2,67472251719434;2,63238836216462;-6,44749831562307;-1,24091238178233;11592;10378,5;7,6;9667,8;0,378;2,02814824729229;"supérieur"
"Bayrou";7,98401004752198;-3,38434484721076;-1,65521726683436;5,0314402908371;-1,29091989828876;27351;26960;6,3;134555,24;0,5096;1,84054963339749;"supérieur"
"Bayrou";7,31063338539343;-7,04689247512208;4,2552099621587;5,73534540132554;-0,608743660746826;24929;16913;4,2;54557,31;0,3262;1,43508452528932;"inférieur"
"Bayrou";7,92046711658138;-2,26895925794863;-0,727990347816865;4,5598908644371;-0,44058248159797;29848;21738;4,8;34540,13;0,3632;1,56861591791385;"supérieur"
"Bayrou";7,43297909827193;-4,29561920824534;1,39247016547795;4,64417354017848;-0,809309268452387;24258;18246;5,2;17673,09;0,3326;1,64865862558738;"inférieur"
"Bayrou";7,9083948732454;-4,75816148370589;-0,562221179296741;4,50655656888385;0,0284309268605791;28526;23647;5,4;36442,35;0,3853;1,68639895357023;"supérieur"
"Bayrou";8,06663847685961;-2,51261795226681;-0,566140416936817;4,13745450561507;0,224346294728542;27163;22593;5,2;100412,29;0,4707;1,64865862558738;"supérieur"
"Bayrou";8,15399116671361;-2,79199133582981;-0,702907010831432;4,88376866225159;-0,286414353935543;28524;19641;4,2;73551,19;0,3361;1,43508452528932;"inférieur"
"Bayrou";8,30057644715239;-1,325319217408;-2,85529452718591;5,74361672903241;-0,884592714017212;29512;25581;5,4;38418,44;0,3906;1,68639895357023;"supérieur"
"Bayrou";6,78836524678279;-0,0155530980477869;1,41553951217478;3,46840510621327;-2,60370317118612;21219;17385;6,7;18418,99;0,3624;1,90210752639692;"supérieur"
"Bayrou";7,79295699452391;1,2780030530091;-2,90481782334521;1,85972777312451;-2,90964194665326;28401;23547;5,6;47668,76;0,4194;1,7227665977411;"supérieur"
"Bayrou";7,55223225060197;-3,86577925477204;1,50269416532248;3,48260234250077;0,0864396067170126;25033;18674;4,6;30040,5;0,3426;1,52605630349505;"inférieur"
"Bayrou";6,3048283772197;-1,70658885229565;0,644890214367661;1,02008638944866;0,630945117245364;21177;14339;3,9;17164,05;0,3007;1,3609765531356;"inférieur"
"Bayrou";6,50799008716922;-1,43675894635481;0,560559479305727;2,55029838151823;-1,72263551012327;24252;20167;7,2;42211,43;0,4145;1,97408102602201;"supérieur"
"Bayrou";7,22880063249548;-8,72749250849368;5,2017034981068;5,79703245273811;-0,223697626193127;24611;17597;4,6;20740,76;0,325;1,52605630349505;"inférieur"
"Bayrou";7,38348328161437;-4,79493812512834;0,482593014191254;3,55022620651547;0,602433452844532;22653;15606;5;35228,15;0,3665;1,6094379124341;"supérieur"
"Bayrou";5,46635395994949;-0,926219313239112;-2,48485249651052;2,3490411385632;1,15129918648664;25148;18240;4,3;31152,83;0,3381;1,45861502269952;"inférieur"
"Bayrou";5,46635395994949;-3,22773551380757;-1,27827804721586;1,36194328830137;1,56708459598595;25794;15962;3,7;29081,57;0,317;1,30833281965018;"inférieur"
"Bayrou";5,46635395994949;-2,57406489302812;-0,37892498558379;0,326023181217541;2,11675745026097;20974;14986;4,4;17184,2;0,3227;1,48160454092422;"inférieur"
"Bayrou";5,46635395994949;0,938909750636424;-4,92605377718564;3,37838681834466;0,240430392057965;26463;16384;3,6;19525,15;0,2901;1,28093384546206;"inférieur"
"Bayrou";5,46635395994949;-2,87700634107924;-0,782682546992414;0,852720749576502;2,25991505478755;23429;15173;3,7;18522,43;0,3048;1,30833281965018;"inférieur"
"Bayrou";5,46635395994949;-3,58490352854936;-1,25021000675051;3,63555221571344;0,367368826124458;26398;18089;4;62109,35;0,3643;1,38629436111989;"supérieur"
"Bayrou";4,65196093725625;-2,36313983689283;3,1909995473357;-0,722374634570851;1,27977346343908;16039;12735;7,9;11937,01;0,3516;2,06686275947298;"inférieur"
"Bayrou";4,65196093725625;1,13288243086822;-0,0230908299764814;-0,0343083579715508;0,666545148512989;17240;13835;6;24159,47;0,3591;1,79175946922805;"inférieur"
"Bayrou";4,65196093725625;-3,5354770064858;1,36659064489229;-0,16376459283773;2,32189596992115;18769;13943,5;4,9;12923,93;0,3184;1,58923520511658;"inférieur"
"Bayrou";4,65196093725625;0,526799021442221;0,0195583403852234;-2,5010923209876;1,54672958133526;16452;11077;4,6;9273,23;0,2942;1,52605630349505;"inférieur"
"Bayrou";4,65196093725625;-0,613185330042419;0,405764345132623;-2,21208385336014;2,43586110398662;17001;11462;4,6;14675,23;0,3266;1,52605630349505;"inférieur"
"Bayrou";4,65196093725625;-2,25783130416901;1,46647250914237;-0,0348462573244499;1,49159142705147;18883;13163;4,6;14152,85;0,3234;1,52605630349505;"inférieur"
"Bayrou";4,65196093725625;-0,891355755184501;-1,4667006034287;0,218327346631406;1,33952044040057;21231;13696;4,3;16561,6;0,3158;1,45861502269952;"inférieur"
"Bayrou";4,65196093725625;-0,640680208514667;0,274238619657565;-0,977943118776768;0,431750640206681;16726;15880;7,1;12669,12;0,3582;1,96009478404727;"inférieur"
"Bayrou";4,65196093725625;-1,59539620666375;2,78630065606919;0,57118646708734;-1,36590314936044;18153;16910;5,3;17502,21;0,374;1,66770682055808;"supérieur"
"Bayrou";4,65196093725625;-1,44636444772371;1,11516141908155;-2,43609169140895;2,68848528006483;17320;14483;5,3;19356,9;0,3567;1,66770682055808;"inférieur"
"Bayrou";4,65196093725625;1,58960883454151;1,25380313759725;-4,39621194126999;0,39412530129076;14429;10476;6;9230,71;0,3254;1,79175946922805;"inférieur"
"Bayrou";4,65196093725625;1,10897470860078;-1,94107937280363;1,17662345851915;-1,52748417061332;24357;17494;4,5;26893,44;0,3473;1,50407739677627;"inférieur"
"Bayrou";4,65196093725625;-1,10593614413304;-2,5910245943919;1,82243916821564;1,69950169121805;24442;16115;3,4;16142,39;0,2842;1,22377543162212;"inférieur"
"Bayrou";4,65196093725625;4,28182972919292;0,525113373076986;-6,77107971443353;0,369358946512537;11479;9237;8,9;7326,24;0,3421;2,18605127673809;"inférieur"
"Bayrou";4,65196093725625;-2,64874551893106;-0,863943896564053;2,93701514972685;0,493251672301161;24058;16698;4,4;23799;0,3416;1,48160454092422;"inférieur"
"Bayrou";4,65196093725625;2,02928586231595;-2,17063804450165;1,02558555851309;-2,44277491534625;26493;22731;5,5;40725,11;0,4145;1,70474809223843;"supérieur"
"Bayrou";4,65196093725625;-1,34308823208806;-2,27362008985284;-1,73981934066207;3,21220339912632;19895;14483;5,3;19356,9;0,3567;1,66770682055808;"inférieur"
"Bayrou";4,65196093725625;-2,44280679256092;-3,14682451355249;-0,780897030841544;-0,106512372311294;21707;14483;5,3;19356,9;0,3567;1,66770682055808;"inférieur"
"Bayrou";4,65196093725625;-1,65313643116904;-4,52891744307068;1,06817576895437;3,62266824560922;21313;14282;4,1;16946,64;0,3133;1,41098697371026;"inférieur"
"Bayrou";4,65196093725625;-1,70180433800795;-2,05532676107194;0,402757872023495;1,5105466327579;18827;14483;5,3;19356,9;0,3567;1,66770682055808;"inférieur"
"Bayrou";5,6816858772849;-3,84846504547512;2,07425984485123;-0,589847539599848;3,77638466704208;22550;15871;4,3;20806,14;0,3213;1,45861502269952;"inférieur"
"Bayrou";5,6816858772849;-4,72832078833588;-0,613125262569558;2,74417255428441;1,80299006851744;22550;15871;4,3;20806,14;0,3213;1,45861502269952;"inférieur"
"Bayrou";5,6816858772849;-2,76804307451068;-0,503218987026875;1,15442244261253;1,62159655197772;22550;15871;4,3;20806,14;0,3213;1,45861502269952;"inférieur"
"Bayrou";5,6816858772849;-3,88413358101795;0,96789644274979;1,29917896011906;1,9644810173573;22550;15871;4,3;20806,14;0,3213;1,45861502269952;"inférieur"
"Bayrou";2,9210758377425;2,0847937740381;-0,351888848620088;-4,61011862787605;1,94475693298271;16169;12727;5,3;12538,15;0,332;1,66770682055808;"inférieur"
"Bayrou";2,9210758377425;1,40477866987959;1,53681493084501;-4,69086559667473;1,08490838156407;16169;12727;5,3;12538,15;0,332;1,66770682055808;"inférieur"
"Bayrou";2,9210758377425;2,85376271473119;2,90762181086646;-5,85059523863533;-1,3680218358573;16169;12727;5,3;12538,15;0,332;1,66770682055808;"inférieur"
"Bayrou";2,9210758377425;0,733552974053461;-1,15919791966265;-3,87264177653955;1,16342964278929;16169;12727;5,3;12538,15;0,332;1,66770682055808;"inférieur"
"Bayrou";2,9210758377425;-2,50441535885785;1,75366075405749;-3,09685561489364;1,58066973594736;16169;12727;5,3;12538,15;0,332;1,66770682055808;"inférieur"
"Bayrou";7,79594036285252;-2,6622957612497;1,9073523539856;0,290069246923794;0,440144189619549;25163;20105;4,4;22497,02;0,3341;1,48160454092422;"inférieur"
"Bayrou";7,79594036285252;-1,62518807188239;-2,05099119977765;4,16374697147863;0,434939572445095;27862;17514;3,3;18679,68;0,2765;1,19392246847243;"inférieur"
"Bayrou";7,79594036285252;-3,50500074466964;-0,248678127653337;3,09777901281387;0,60302975720157;26493;18500;4,2;18344;0,3141;1,43508452528932;"inférieur"
"Bayrou";7,79594036285252;-1,12698579870933;-2,57133034314409;3,36378614869536;0,950992569553216;27160;17824;3,8;20425,3;0,3037;1,33500106673234;"inférieur"
"Bayrou";7,79594036285252;-2,78899035373703;0,827615470579806;4,18210407854204;-2,51195070497578;29143;20346;3,9;75197,16;0,3604;1,3609765531356;"supérieur"
"Bayrou";7,63052208835341;-1,57803102980812;-1,90528333437338;4,09259321623573;0,517738962126138;28559;21197;4,4;37198,46;0,3486;1,48160454092422;"inférieur"
"Bayrou";7,63052208835341;-1,93179831996485;-1,80073984431945;2,74362336911197;0,407399020658794;28559;21197;4,4;37198,46;0,3486;1,48160454092422;"inférieur"
"Bayrou";7,63052208835341;-3,57475538275974;-0,341641096733812;3,7097967598947;0,232970977621065;28559;21197;4,4;37198,46;0,3486;1,48160454092422;"inférieur"
"Bayrou";4,74372955288986;-0,409378444144392;-3,53994905163901;1,21669639407445;2,5189333446397;28872;22930;5;29387,37;0,3587;1,6094379124341;"inférieur"
"Bayrou";4,74372955288986;-0,598169830106428;-3,67625900836202;2,68636058967217;0,989798035798639;28872;22930;5;29387,37;0,3587;1,6094379124341;"inférieur"
"Bayrou";4,74372955288986;-1,05149849331485;-5,17769822122381;4,94130240721434;0,255943947380651;28872;22930;5;29387,37;0,3587;1,6094379124341;"inférieur"
"Bayrou";4,97695852534562;-1,11876477869555;-0,945114343577796;0,593449632854621;0,513733166184517;25032;23437;6,5;95474,25;0,4802;1,87180217690159;"supérieur"
"Bayrou";4,97695852534562;-2,98802994931497;-3,29817357359974;2,31528253517436;0,835464157511203;25032;23437;6,5;95474,25;0,4802;1,87180217690159;"supérieur"
"Bayrou";4,97695852534562;0,157900721112237;-3,83813758779941;2,4658243970814;-0,350848375737237;25032;23437;6,5;95474,25;0,4802;1,87180217690159;"supérieur"
"Bayrou";4,97695852534562;-2,63172280400175;-2,81149835994711;2,62659398767024;0,948403891428533;25032;23437;6,5;95474,25;0,4802;1,87180217690159;"supérieur"
"Bayrou";4,09641046860453;-1,87304245555033;0,414262849113879;-1,37707342599495;3,34628676713174;20995;13635;3,9;12536,41;0,2868;1,3609765531356;"inférieur"
"Bayrou";4,09641046860453;-0,520389276650134;0,0923656847827103;-2,57887998976281;2,3449766431939;18265;13610;5,4;16704,51;0,3343;1,68639895357023;"inférieur"
"Bayrou";4,09641046860453;-0,770178638350672;-0,273220338129215;-1,82615491847493;3,29798409367125;20835;13545;4,2;13772,23;0,2982;1,43508452528932;"inférieur"
"Bayrou";4,09641046860453;-0,643731634525456;-0,683046560456804;-2,15929814908974;3,1677880025805;21962;14682;4,6;14714,71;0,3089;1,52605630349505;"inférieur"
"Bayrou";4,09641046860453;0,480261861612937;-1,31850571414792;-1,34101837660939;3,15194515535855;20504;12053;3,7;11005,86;0,2694;1,30833281965018;"inférieur"
"Bayrou";8,59240743633807;-3,56928118667055;-2,37018585877404;5,61381785395304;0,0623733115111193;28100;21260;5;65651,24;0,3821;1,6094379124341;"supérieur"
"Bayrou";8,59240743633807;-2,09733309756062;-2,5014877603242;4,92627964671186;-0,546362775374462;28100;21260;5;65651,24;0,3821;1,6094379124341;"supérieur"
"Bayrou";8,59240743633807;-4,45768345160864;0,459741056969751;4,65495044838905;-0,334162039857884;28100;21260;5;65651,24;0,3821;1,6094379124341;"supérieur"
"Bayrou";6,60808435852373;-3,68476669550358;1,31002882945962;2,73350524731718;1,86616998238217;22771;14663;3,7;16831,21;0,2849;1,30833281965018;"inférieur"
"Bayrou";6,60808435852373;-3,69555797053557;0,830981274756995;0,440492025312722;3,31842713027173;22771;14663;3,7;16831,21;0,2849;1,30833281965018;"inférieur"
"Bayrou";6,60808435852373;-2,44857846731702;0,179379680267709;1,48607914004852;1,54731999225471;22771;14663;3,7;16831,21;0,2849;1,30833281965018;"inférieur"
"Bayrou";3,63349131121643;-1,83235977553087;4,03050093575897;-3,99111664057411;3,02643989300831;17785;11566;4,1;11163,06;0,2885;1,41098697371026;"inférieur"
"Bayrou";3,63349131121643;-3,17752241382891;2,20700283064693;-1,81492577849614;3,74243481528545;22738;13092;3,2;13739,97;0,271;1,16315080980568;"inférieur"
"Bayrou";3,63349131121643;-0,827985370370084;1,24323765459976;-3,2854968796771;3,20840877464536;18187;12751;4,6;12095,26;0,3033;1,52605630349505;"inférieur"
"Bayrou";3,63349131121643;-0,589808454347727;0,096482036897722;-2,5699887045419;3,25655745763591;19438;10371;3,1;9781,59;0,2475;1,1314021114911;"inférieur"
"Bayrou";3,63349131121643;-1,97392091881969;3,41946895188953;-2,88236832673204;3,03527183224;19049;12301;4,3;11591,08;0,2973;1,45861502269952;"inférieur"
"Bayrou";7,34037932532214;-3,54324512478664;0,292717481909786;2,35136493911423;0,666576622629905;24153;16593;4;16460,16;0,3011;1,38629436111989;"inférieur"
"Bayrou";7,34037932532214;-3,21179839317979;1,31948583865161;1,73722628368719;1,21713668651514;24153;16593;4;16460,16;0,3011;1,38629436111989;"inférieur"
"Bayrou";7,34037932532214;-3,98409145947765;-0,776371779460991;3,29637321758165;1,96085319061882;24153;16593;4;16460,16;0,3011;1,38629436111989;"inférieur"
"Bayrou";4,06760421265056;-1,12903351195902;0,0716104384586621;-3,00779110646832;1,94226205730194;17808;12334;4,3;13099,03;0,3023;1,45861502269952;"inférieur"
"Bayrou";4,06760421265056;-1,84594744481493;1,91306439068066;-1,16067958102933;1,57071991277314;16618;13795;6,2;11568,41;0,3354;1,82454929205105;"inférieur"
"Bayrou";4,06760421265056;-3,13645513275275;1,09296238649363;-0,137804678460151;2,55067348481893;20446;12502;4;12779,79;0,2819;1,38629436111989;"inférieur"
"Bayrou";4,06760421265056;-1,33231850720764;0,649493053555182;-2,56982404558766;1,93531711372723;15086;12752;6,4;11828,32;0,3611;1,85629799036563;"supérieur"
"Bayrou";4,06760421265056;-0,930067857902713;-1,04746322795112;0,0391180715516459;0,892424914811872;21756;14089;3,6;12840,81;0,2797;1,28093384546206;"inférieur"
"Bayrou";4,06760421265056;-0,109817787052866;-0,349135051680495;-2,76901337469869;2,49820146420433;18971;12656;3,8;10951,69;0,2794;1,33500106673234;"inférieur"
"Bayrou";4,06760421265056;-0,651187396554906;-1,38538841020716;-1,80356297950317;2,58965360600328;20536;11842;3,6;11128,31;0,2679;1,28093384546206;"inférieur"
"Bayrou";4,06760421265056;-2,02619813119302;-0,539150302573753;-1,53438206111192;1,88048726903358;22317;14405;4,1;17764,56;0,3193;1,41098697371026;"inférieur"
"Bayrou";6,76210209078923;-1,76331937312945;-2,23325590494615;2,84908649366537;1,68051156247779;26322;19504;4,5;25602,2;0,3457;1,50407739677627;"inférieur"
"Bayrou";6,76210209078923;-2,31016629142612;-1,32374235215961;3,07911354468832;1,18698866454312;26322;19504;4,5;25602,2;0,3457;1,50407739677627;"inférieur"
"Bayrou";4,12398563256618;-2,84413589476211;0,982396869392507;-1,55656844049521;3,26207110960554;20214;13692;4,7;12370,89;0,301;1,54756250871601;"inférieur"
"Bayrou";4,12398563256618;-2,08030368371976;0,762535026623595;-1,78056880572078;3,69401246921285;20214;13692;4,7;12370,89;0,301;1,54756250871601;"inférieur"
"Bayrou";4,12398563256618;-1,75140357250175;1,89604215218147;-3,39450567984266;2,7747461797279;20214;13692;4,7;12370,89;0,301;1,54756250871601;"inférieur"
"Bayrou";5,0741997737406;-2,35638882041478;-0,480197600691138;1,10441893829063;3,17681863335524;21392;13384;3,4;15746,86;0,2832;1,22377543162212;"inférieur"
"Bayrou";5,0741997737406;-0,0715581085963198;5,52490929139984;-2,51136417567698;2,53440960001721;14948;14228;8,6;13193,78;0,3795;2,15176220325946;"supérieur"
"Bayrou";5,0741997737406;2,940155489013;1,25611222802637;-3,23047121111819;2,42834846431747;17475;12876;5,7;12851,19;0,335;1,7404661748405;"inférieur"
"Bayrou";5,0741997737406;-0,297494472553346;-0,0566178879652025;-0,547681319884081;2,76515321902218;20799;13827;4,1;14613,88;0,3039;1,41098697371026;"inférieur"
"Bayrou";5,0741997737406;-0,239372041437164;-0,218778009571833;-1,83119628626617;3,10050173715987;20510;13489;4,8;15418,21;0,3163;1,56861591791385;"inférieur"
"Bayrou";5,0741997737406;-0,742061425993655;1,58377335777408;-1,49186772628239;2,41001893263281;17082;13711;6;11894,25;0,3388;1,79175946922805;"inférieur"
"Bayrou";5,0741997737406;-0,360190121068352;3,75624272960793;-4,50781060930766;1,25683203979631;11860;10640,5;15,2;8317,12;0,3688;2,72129542785223;"supérieur"
"Bayrou";5,0741997737406;-0,0794641471203832;-2,35177807624511;1,35184966305573;2,55230773314359;23797;13979;3,1;12193,59;0,2487;1,1314021114911;"inférieur"
"Bayrou";5,0741997737406;-4,32678486712492;2,97249078732212;-0,820300691503809;3,06246110065882;20017;13024;4,2;12685,79;0,2944;1,43508452528932;"inférieur"
"Bayrou";5,0741997737406;-1,1182339827896;-1,0656674585135;-0,228002817105273;2,59045070615966;22745;13078;3,5;28853,2;0,2798;1,25276296849537;"inférieur"
"Bayrou";5,0741997737406;-0,786278623084493;4,94669253372824;-3,60040176987714;3,40458763710605;16240,5;11873;4,8;9531,58;0,3044;1,56861591791385;"inférieur"
"Bayrou";5,0741997737406;-3,67752778664841;0,884397097215625;0,182997069162748;3,31689777455796;19661;14053;5,1;21788,2;0,352;1,62924053973028;"inférieur"
"Bayrou";5,0741997737406;-4,07880951126362;7,5245863607479;-0,64250293227014;2,26047551525776;22579;13752;3,8;14137,46;0,279;1,33500106673234;"inférieur"
"Bayrou";5,0741997737406;-2,3737809513995;0,501463033617024;-0,964785935717401;3,31562927268692;20056;11382;3;9644,84;0,2367;1,09861228866811;"inférieur"
"Bayrou";5,0741997737406;-5,47153752890167;3,81535293892486;-0,281273333409323;3,5078474538087;22411;12966;3;13235,5;0,2583;1,09861228866811;"inférieur"
"Bayrou";5,0741997737406;-0,302298313155051;2,94953477981497;-3,96054002990583;2,60771644831756;15984;13324;6,8;10931,18;0,3431;1,91692261218206;"inférieur"
"Bayrou";5,0741997737406;-2,8492748507449;-1,99823394407595;-1,71602343703933;1,96610181082298;19132;13489;4,8;15418,21;0,3163;1,56861591791385;"inférieur"
"Bayrou";7,66866880849281;-4,38552120240452;3,78478068092177;1,01382877630115;1,845561301728;22365;16876;4,6;17566,18;0,3233;1,52605630349505;"inférieur"
"Bayrou";7,66866880849281;-1,75115856637727;-0,739305785944588;2,23454545405564;1,75293753139659;22365;16876;4,6;17566,18;0,3233;1,52605630349505;"inférieur"
"Bayrou";7,66866880849281;-2,2025307859296;-0,261870066766484;1,89181723788365;1,7045469041917;22365;16876;4,6;17566,18;0,3233;1,52605630349505;"inférieur"
"Bayrou";6,21099101841985;-4,57051415751004;2,39049565099579;0,520024383770766;3,48377826619633;22748;14679;3,7;15477,46;0,2886;1,30833281965018;"inférieur"
"Bayrou";6,21099101841985;-1,24576356907286;-0,6995841777987;-0,992008389754039;1,98163426843178;22748;14679;3,7;15477,46;0,2886;1,30833281965018;"inférieur"
"Bayrou";6,21099101841985;-4,14219409267106;1,80220215750718;1,231103518912;2,03328630561059;22748;14679;3,7;15477,46;0,2886;1,30833281965018;"inférieur"
"Bayrou";3,9791760977818;-3,06945344427776;1,725894421654;-0,261379427388357;2,14098327663748;21349;12592;3,8;11770,78;0,2724;1,33500106673234;"inférieur"
"Bayrou";3,9791760977818;-1,3554680777486;-0,489023287514394;-0,651864120400399;2,75282258312342;19097;12217;3,7;11049,84;0,2816;1,30833281965018;"inférieur"
"Bayrou";3,9791760977818;2,92915126317357;3,17875294096889;-5,70086769851424;-0,349557576290943;12218;13986;20,7;10002,4;0,4035;3,03013370027132;"supérieur"
"Bayrou";3,9791760977818;-0,678975824073176;0,27589864321318;-3,44003202107875;2,44002565657239;18285;11542;3,7;9699,52;0,2724;1,30833281965018;"inférieur"
"Bayrou";3,9791760977818;-1,85027425709722;1,70779389850419;-0,835057573383857;1,85913844473917;19938;11295;3,1;12263,69;0,2604;1,1314021114911;"inférieur"
"Bayrou";3,9791760977818;3,01941901597336;0,968213640977706;-4,94479991808186;-0,957559534981521;12141;16089;29,6;11859,72;0,4458;3,38777436133001;"supérieur"
"Bayrou";3,9791760977818;-0,726862889821116;-0,885483269080147;-1,19327105028188;1,56601402504801;19907;12305;4,3;12289,84;0,2998;1,45861502269952;"inférieur"
"Bayrou";3,9791760977818;-4,26487614524987;4,34459002374122;-1,64620368917982;2,10033139962198;17929;12588;4,5;13810,96;0,3161;1,50407739677627;"inférieur"
